user,latitude,longitude,date,day_of_week,hour,categoria
User_5530,-19.64541,-43.904395,2018-07-12,Wednesday,11,post_office
User_4326,-12.139932,-38.409225,2018-07-12,Wednesday,11,doctor
User_5304,-22.744803,-45.740045,2018-07-12,Wednesday,11,cemetery
User_4166,-15.906535,-47.761201,2018-07-12,Wednesday,12,restaurant
User_4213,-8.882249,-36.506963,2018-07-12,Wednesday,12,public_building
User_243,-27.599881,-48.467523,2018-07-12,Wednesday,12,store
User_5909,-7.098051,-34.83341,2018-07-12,Wednesday,13,doctor
User_1629,-19.383665,-40.072423,2018-07-12,Wednesday,11,travel_agency
User_2181,-23.689215,-46.624495,2018-07-12,Wednesday,11,grocery_or_supermarket
User_1274,-3.92041,-40.387332,2018-07-12,Wednesday,12,hospital
User_5167,-15.602743,-56.074297,2018-07-12,Wednesday,12,hair_care
User_113,-15.471009,-58.349375,2018-07-12,Wednesday,12,doctor
User_1974,-20.788298,-49.347331,2018-07-12,Wednesday,9,restaurant
User_840,-23.188634,-45.875016,2018-07-12,Wednesday,11,car_repair
User_2887,-23.511419,-47.492235,2018-07-12,Wednesday,11,restaurant
User_5208,-22.890326,-43.264249,2018-07-12,Wednesday,8,restaurant
User_1705,-13.003288,-38.513212,2018-07-12,Wednesday,11,beauty_salon
User_288,-3.814094,-38.630247,2018-07-12,Wednesday,12,cafe
User_142,-25.453049,-49.201064,2018-07-12,Wednesday,12,store
User_1336,-27.081904,-53.002413,2018-07-12,Wednesday,12,restaurant
User_3705,-5.762964,-35.373186,2018-07-12,Wednesday,12,restaurant
User_959,-20.194573,-40.250077,2018-07-12,Wednesday,12,restaurant
User_1466,-19.983547,-43.946069,2018-07-12,Wednesday,13,moving_company
User_5835,-9.657608,-35.736613,2018-07-12,Wednesday,8,car_repair
User_28,-22.996258,-43.245459,2018-07-12,Thursday,9,laundry
User_4245,-23.660098,-46.797105,2018-07-12,Thursday,11,convenience_store
User_1332,-22.404619,-47.573308,2018-07-03,Thursday,11,lodging
User_5612,-15.804003,-47.950083,2018-07-04,Thursday,11,park
User_2738,-23.552748,-46.414348,2018-07-04,Thursday,11,cafe
User_668,-23.673325,-46.517831,2018-07-04,Thursday,11,restaurant
User_881,-23.588192,-48.04961,2018-07-04,Thursday,9,restaurant
User_3657,-23.57376,-46.644336,2018-07-04,Thursday,10,gym
User_4639,-12.995009,-38.44234,2018-07-04,Thursday,10,store
User_3703,-23.45323,-45.074869,2018-07-04,Thursday,10,restaurant
User_4163,-25.433082,-49.262345,2018-07-03,Thursday,11,cafe
User_1156,-7.312639,-38.94222,2018-07-04,Wednesday,20,restaurant
User_4557,-15.675979,-48.195598,2018-07-04,Thursday,11,doctor
User_436,-15.821974,-48.060996,2018-07-04,Thursday,10,university
User_1266,-22.814365,-43.246889,2018-07-04,Thursday,11,store
User_4161,-12.898389,-38.476209,2018-07-04,Thursday,11,courthouse
User_3758,-15.819525,-47.912042,2018-07-04,Thursday,11,university
User_1475,-3.94773,-38.349369,2018-07-04,Thursday,8,restaurant
User_2350,-20.815988,-49.39477,2018-07-04,Thursday,11,lodging
User_1044,-16.6694,-49.290978,2018-07-04,Thursday,11,restaurant
User_5747,-30.154102,-51.137823,2018-07-04,Thursday,10,city_hall
User_2817,-22.332737,-45.09141,2018-07-04,Thursday,10,restaurant
User_5469,-23.603187,-46.650788,2018-07-04,Thursday,11,university
User_1044,-30.054995,-51.175625,2018-07-04,Thursday,11,shopping_mall
User_557,-28.703372,-49.406717,2018-07-04,Thursday,11,lodging
User_2804,-7.224497,-35.922124,2018-07-04,Thursday,13,store
User_2607,-12.956303,-38.501931,2018-07-04,Tuesday,8,car_dealer
User_5809,-25.552217,-49.30021,2018-07-04,Thursday,9,gas_station
User_5392,-4.5241,-37.707984,2018-07-04,Sunday,9,restaurant
User_540,-23.189001,-46.905542,2018-07-04,Sunday,10,lodging
User_560,-8.059158,-34.886918,2018-07-04,Sunday,8,doctor
User_2445,-7.788291,-35.088964,2018-07-04,Sunday,11,bank
User_3670,-3.12797,-58.158923,2018-07-04,Sunday,13,beauty_salon
User_2693,-23.53353,-46.501356,2018-07-04,Sunday,14,cafe
User_5976,-21.96484,-43.309973,2018-07-04,Sunday,14,furniture_store
User_4376,-27.945996,-52.923729,2018-07-04,Sunday,15,store
User_2765,-15.869269,-48.084841,2018-07-04,Sunday,9,doctor
User_84,-9.482232,-42.790486,2018-07-04,Sunday,10,doctor
User_2113,-21.469525,-49.216017,2018-07-04,Sunday,10,grocery_or_supermarket
User_3912,-19.779821,-43.979995,2018-07-04,Sunday,10,grocery_or_supermarket
User_601,-23.536036,-46.736734,2018-07-04,Sunday,10,restaurant
User_1605,-29.375639,-50.883666,2018-07-04,Sunday,11,store
User_1177,-15.807795,-48.144568,2018-07-04,Sunday,10,store
User_2644,-20.240761,-40.27458,2018-07-04,Sunday,14,cafe
User_1671,-28.460387,-48.981517,2018-07-04,Sunday,14,accounting
User_3608,-29.573103,-51.085822,2018-07-04,Sunday,15,car_dealer
User_3313,-22.862078,-43.256338,2018-07-04,Sunday,15,bar
User_5516,-25.522661,-49.159265,2018-07-14,Sunday,0,store
User_2017,0.030678,-51.147487,2018-07-14,Sunday,1,restaurant
User_2636,-23.548359,-51.450811,2018-07-14,Sunday,7,storage
User_168,-21.374842,-45.530825,2018-07-14,Sunday,14,police
User_1611,-19.900269,-43.945122,2018-07-14,Sunday,15,gas_station
User_5655,-10.903213,-37.05972,2018-07-14,Sunday,12,bakery
User_1379,-22.886081,-42.987028,2018-07-14,Sunday,15,restaurant
User_3131,-8.082386,-34.915323,2018-07-14,Sunday,10,bar
User_3403,-23.685666,-46.448305,2018-07-14,Sunday,10,school
User_344,-21.468723,-49.214896,2018-07-14,Sunday,11,grocery_or_supermarket
User_3688,-26.459058,-48.607943,2018-07-14,Sunday,11,car_repair
User_1000,-23.501685,-46.46985,2018-07-14,Sunday,9,storage
User_4949,-21.807118,-48.174459,2018-07-14,Sunday,10,gas_station
User_1660,-29.905151,-51.212508,2018-07-14,Sunday,11,storage
User_3857,-23.800362,-46.534139,2018-07-14,Sunday,2,gym
User_2736,-30.047411,-51.210391,2018-07-14,Monday,13,grocery_or_supermarket
User_3821,-7.252432,-35.904671,2018-07-14,Monday,12,gas_station
User_2254,-12.25005,-38.948728,2018-07-14,Monday,14,car_repair
User_4470,-15.748345,-47.895392,2018-07-14,Monday,14,gym
User_3454,-25.536932,-54.585072,2018-07-14,Monday,14,school
User_3006,-22.145041,-51.397123,2018-07-14,Monday,14,store
User_4063,-8.153181,-34.937635,2018-07-14,Sunday,23,cafe
User_3581,-20.839869,-49.370609,2018-07-14,Monday,11,hair_care
User_4262,-22.240398,-45.967485,2018-07-14,Monday,14,store
User_3529,-22.746967,-42.859169,2018-07-14,Monday,14,beauty_salon
User_175,-22.855441,-43.252187,2018-07-14,Monday,13,gym
User_5004,-22.931972,-43.239601,2018-07-14,Monday,13,gym
User_1270,-22.432759,-46.572939,2018-07-14,Monday,14,restaurant
User_4945,-16.329813,-48.956105,2018-07-14,Monday,13,bakery
User_1649,-8.080386,-34.909832,2018-07-13,Monday,14,car_dealer
User_4942,-23.450814,-46.46289,2018-07-14,Monday,14,shopping_mall
User_2071,-10.906019,-37.061468,2018-07-14,Monday,14,restaurant
User_3465,-15.760663,-47.936835,2018-07-14,Monday,14,department_store
User_3119,-20.295185,-40.291151,2018-07-14,Monday,7,shopping_mall
User_1754,-27.69011,-48.555313,2018-07-14,Monday,20,restaurant
User_4481,-23.005169,-45.556972,2018-07-14,Monday,20,electrician
User_2722,-29.998853,-51.141194,2018-07-14,Monday,20,school
User_3772,-3.752539,-38.525553,2018-07-14,Monday,20,laundry
User_2395,-29.38094,-50.872127,2018-07-14,Monday,20,home_goods_store
User_1275,-22.921315,-43.209489,2018-07-14,Monday,13,storage
User_4940,-18.900266,-48.263413,2018-07-14,Monday,13,public_transportation
User_97,-12.982912,-38.515677,2018-07-14,Monday,11,roofing_contractor
User_720,-23.329913,-46.727084,2018-07-14,Monday,14,restaurant
User_4013,-7.948738,-34.867826,2018-07-14,Monday,19,bakery
User_3312,-23.323299,-51.110014,2018-07-10,Monday,20,store
User_1871,-8.055424,-34.953512,2018-07-09,Monday,20,restaurant
User_2822,-22.540819,-44.165708,2018-07-10,Monday,20,city_hall
User_1537,-23.401358,-46.402691,2018-07-10,Wednesday,13,shopping_mall
User_1474,-8.749618,-63.910986,2018-07-10,Wednesday,14,grocery_or_supermarket
User_206,2.81042,-60.682208,2018-07-10,Wednesday,16,pharmacy
User_1426,-29.375182,-50.875923,2018-07-10,Wednesday,13,park
User_1349,-7.124995,-34.880172,2018-07-10,Wednesday,15,airport
User_5915,-22.808831,-43.323562,2018-07-10,Wednesday,18,cultural_venue
User_1546,-8.029814,-34.921745,2018-07-10,Wednesday,17,bar
User_3440,-3.115239,-59.963948,2018-07-10,Wednesday,16,restaurant
User_1939,-3.032585,-60.001132,2018-07-10,Wednesday,23,car_repair
User_3427,-22.951082,-43.193036,2018-07-10,Wednesday,16,moving_company
User_2820,-21.693438,-47.499055,2018-07-10,Wednesday,17,storage
User_3176,-10.920259,-37.050675,2018-07-10,Wednesday,4,electrician
User_2052,-3.054357,-59.934564,2018-07-10,Wednesday,14,storage
User_4475,-8.035783,-34.887949,2018-07-10,Wednesday,18,public_transportation
User_2703,-8.037083,-34.931426,2018-07-10,Wednesday,7,restaurant
User_4958,-7.100972,-34.847102,2018-07-10,Wednesday,18,restaurant
User_4970,-22.774591,-43.290858,2018-07-10,Wednesday,17,restaurant
User_380,-29.935544,-51.079175,2018-07-10,Tuesday,17,restaurant
User_1540,-6.075644,-49.893053,2018-07-10,Wednesday,15,store
User_1469,-20.52634,-47.379652,2018-07-10,Wednesday,19,grocery_or_supermarket
User_5567,-23.477509,-46.542017,2018-07-10,Wednesday,19,restaurant
User_5948,-20.432744,-40.342024,2018-07-10,Wednesday,17,restaurant
User_5981,-5.795473,-35.219153,2018-07-10,Wednesday,17,grocery_or_supermarket
User_5513,-19.836018,-43.955225,2018-07-10,Wednesday,16,restaurant
User_4350,-6.616255,-35.290624,2018-07-10,Wednesday,10,park
User_188,-20.576179,-47.858072,2018-07-10,Wednesday,18,furniture_store
User_4068,-19.944329,-44.039174,2018-07-10,Monday,22,local_government_office
User_2612,-8.114929,-35.021649,2018-07-01,Monday,22,grocery_or_supermarket
User_3545,-15.825372,-48.120834,2018-07-01,Monday,22,bakery
User_203,0.024383,-51.080332,2018-07-01,Monday,22,taxi_stand
User_1367,-23.485105,-46.893418,2018-07-01,Monday,22,painter
User_3846,-21.16505,-47.806133,2018-07-01,Monday,21,home_goods_store
User_3995,-22.913743,-43.188269,2018-07-01,Monday,14,grocery_or_supermarket
User_4350,-23.457119,-46.519496,2018-07-01,Monday,22,store
User_2315,-12.969363,-38.436982,2018-07-01,Monday,22,restaurant
User_2908,-15.564951,-40.423748,2018-07-01,Monday,22,restaurant
User_5408,-23.641117,-46.55501,2018-07-01,Monday,20,store
User_2052,-22.987029,-43.307892,2018-07-01,Monday,10,bank
User_193,-27.579169,-48.583507,2018-07-01,Monday,22,pet_store
User_948,-9.667971,-35.744369,2018-07-01,Monday,22,restaurant
User_764,-15.858773,-47.934034,2018-07-07,Tuesday,11,school
User_4053,-16.373085,-49.481711,2018-07-07,Tuesday,9,bus_station
User_1178,-26.908719,-49.073574,2018-07-07,Tuesday,8,restaurant
User_2063,-22.960888,-44.039648,2018-07-07,Tuesday,12,insurance_agency
User_750,-20.312695,-40.305428,2018-07-07,Tuesday,12,storage
User_5990,-7.22293,-39.322901,2018-07-07,Tuesday,13,lodging
User_61,-7.208055,-35.886965,2018-07-07,Tuesday,12,storage
User_4005,-20.138168,-44.885831,2018-07-07,Tuesday,7,lawyer
User_5348,-22.487705,-44.080833,2018-07-07,Tuesday,12,bakery
User_3029,-21.754581,-43.351059,2018-07-07,Tuesday,12,park
User_2362,-8.276025,-35.966666,2018-07-07,Tuesday,12,pharmacy
User_4033,-21.783732,-43.370144,2018-07-07,Tuesday,12,bakery
User_2562,-19.935393,-43.924582,2018-07-07,Monday,18,restaurant
User_2993,-3.736355,-38.504792,2018-07-07,Tuesday,12,shoe_store
User_1424,-1.437304,-48.455671,2018-07-07,Tuesday,12,shopping_mall
User_2861,-23.622172,-46.78077,2018-07-07,Monday,13,pharmacy
User_1842,-23.415172,-46.318021,2018-07-07,Monday,20,bakery
User_1309,-23.178072,-50.647179,2018-07-07,Monday,20,hospital
User_354,-30.330148,-54.319756,2018-07-07,Monday,20,car_dealer
User_1582,-12.949522,-38.362752,2018-07-07,Monday,18,restaurant
User_4135,-25.022728,-50.58658,2018-07-07,Monday,20,school
User_671,-23.49842,-46.455285,2018-07-07,Monday,10,furniture_store
User_3811,-23.479096,-46.679944,2018-07-07,Monday,20,storage
User_4710,-23.292003,-46.574465,2018-07-07,Monday,6,restaurant
User_2834,-20.331568,-40.281047,2018-07-07,Sunday,20,restaurant
User_2342,-23.035904,-45.559048,2018-07-07,Monday,7,car_wash
User_3400,-7.017642,-37.283021,2018-07-07,Monday,7,store
User_4645,-23.536622,-46.909048,2018-07-07,Monday,7,restaurant
User_2085,-13.001505,-38.511444,2018-07-07,Monday,6,gas_station
User_5443,-27.588207,-48.581801,2018-07-07,Monday,7,gas_station
User_2851,-20.270812,-50.552556,2018-07-07,Monday,7,store
User_5903,-23.464572,-46.498512,2018-07-02,Monday,6,store
User_3900,-22.927389,-47.121228,2018-07-07,Sunday,21,car_repair
User_1428,-19.938491,-43.974914,2018-07-07,Monday,6,restaurant
User_1461,-8.122628,-34.915391,2018-07-07,Monday,7,electronics_store
User_3134,-20.343105,-40.402146,2018-07-05,Monday,7,storage
User_2461,-6.792934,-39.304592,2018-07-05,Monday,6,grocery_or_supermarket
User_1975,-29.9766,-51.180722,2018-07-05,Monday,6,store
User_5960,-22.210582,-49.669604,2018-07-05,Monday,6,insurance_agency
User_2983,-16.671512,-49.296568,2018-07-05,Monday,6,florist
User_2923,-19.933425,-43.917595,2018-07-05,Monday,7,grocery_or_supermarket
User_3135,-25.444174,-49.243069,2018-07-05,Monday,7,store
User_3005,-8.16373,-34.91534,2018-07-05,Monday,7,restaurant
User_4842,-6.408903,-48.536379,2018-07-06,Monday,7,restaurant
User_5951,-23.496046,-47.459417,2018-07-05,Monday,5,grocery_or_supermarket
User_4954,-23.565407,-46.635448,2018-07-05,Monday,5,restaurant
User_3983,-15.556768,-56.041169,2018-07-05,Sunday,22,school
User_4046,-23.780979,-46.710804,2018-07-05,Monday,2,car_repair
User_3348,-23.436287,-46.803493,2018-07-05,Saturday,13,car_repair
User_5842,-22.222358,-49.961435,2018-07-05,Saturday,12,bar
User_5258,-25.374595,-49.194189,2018-07-05,Saturday,10,hospital
User_1529,-9.551523,-35.753483,2018-07-04,Saturday,14,shopping_mall
User_2771,-25.428932,-49.314869,2018-07-05,Saturday,14,cultural_venue
User_740,-27.172879,-51.505787,2018-07-05,Saturday,14,restaurant
User_4456,-20.044412,-44.051094,2018-07-05,Friday,23,beauty_salon
User_5424,-25.387051,-49.279522,2018-07-05,Saturday,0,bar
User_1459,-7.04059,-35.628085,2018-07-04,Friday,9,gas_station
User_3102,-23.445032,-46.410857,2018-07-05,Friday,20,store
User_3091,-3.877481,-38.61897,2018-07-05,Saturday,0,restaurant
User_4616,-18.933369,-48.275006,2018-07-05,Saturday,11,airport
User_667,-22.016755,-47.888858,2018-07-12,Saturday,11,place_of_worship
User_1722,-7.75098,-37.639493,2018-07-11,Saturday,11,movie_theater
User_277,-5.8024,-35.223372,2018-07-12,Saturday,11,electronics_store
User_107,-19.512415,-44.677161,2018-07-12,Saturday,9,store
User_2604,-23.481767,-46.621937,2018-07-12,Saturday,16,cultural_venue
User_2380,-19.452814,-44.22698,2018-07-12,Saturday,14,restaurant
User_2859,-23.610525,-46.666992,2018-07-12,Friday,16,gas_station
User_456,-25.544561,-49.255295,2018-07-12,Saturday,13,bank
User_4205,-10.804396,-37.165681,2018-07-12,Saturday,17,pet_store
User_998,-23.547722,-46.757519,2018-07-12,Saturday,18,parking
User_349,-9.656812,-35.707168,2018-07-12,Saturday,16,bakery
User_4962,-13.004049,-38.453642,2018-07-12,Friday,10,bar
User_3053,-22.91359,-47.063631,2018-07-12,Saturday,18,bank
User_4043,-10.935868,-37.076554,2018-07-12,Saturday,15,university
User_5509,-23.281616,-45.950804,2018-07-12,Saturday,18,travel_agency
User_2734,-8.080015,-34.995825,2018-07-12,Saturday,17,beauty_salon
User_5336,-23.530142,-46.839534,2018-07-12,Saturday,17,car_wash
User_996,-19.928669,-43.996329,2018-07-12,Saturday,18,doctor
User_2602,-19.921835,-43.949556,2018-07-12,Saturday,18,accounting
User_3088,-23.455771,-46.602429,2018-07-12,Saturday,18,gym
User_170,-23.571605,-46.590054,2018-07-12,Saturday,17,pharmacy
User_4734,-8.057893,-34.889452,2018-07-12,Saturday,17,lodging
User_2653,-23.489667,-46.571228,2018-07-12,Saturday,18,store
User_1428,-1.424536,-48.454909,2018-07-12,Friday,9,store
User_5048,-22.85778,-43.472452,2018-07-12,Saturday,18,home_goods_store
User_3556,-24.012951,-46.428466,2018-07-12,Thursday,10,lodging
User_2805,-19.961388,-43.950608,2018-07-12,Saturday,18,lodging
User_5476,-3.791824,-38.615807,2018-07-12,Saturday,18,grocery_or_supermarket
User_2295,-8.749262,-63.907974,2018-07-12,Saturday,17,school
User_805,-20.199386,-40.261826,2018-07-12,Saturday,17,school
User_754,-3.086182,-60.026871,2018-07-12,Saturday,13,bakery
User_5845,-9.612124,-35.73926,2018-07-03,Saturday,8,hair_care
User_4917,-9.669066,-35.731748,2018-07-03,Thursday,12,storage
User_3570,-10.858126,-37.085883,2018-07-03,Saturday,18,storage
User_4260,-8.016798,-34.917387,2018-07-03,Saturday,18,car_repair
User_281,-12.257483,-38.955064,2018-07-03,Saturday,9,restaurant
User_1110,-12.12582,-38.408618,2018-07-03,Sunday,17,bank
User_154,-9.63283,-35.715233,2018-07-03,Sunday,17,school
User_2402,-24.008469,-46.406779,2018-07-03,Sunday,20,restaurant
User_529,-20.743948,-48.905948,2018-07-03,Sunday,20,grocery_or_supermarket
User_1453,-12.899688,-38.483606,2018-07-03,Sunday,20,restaurant
User_4911,-25.538607,-49.137604,2018-07-03,Sunday,20,grocery_or_supermarket
User_1291,-2.540892,-44.217718,2018-07-03,Sunday,20,school
User_1306,-23.011403,-43.461556,2018-07-03,Sunday,19,doctor
User_1445,-30.047385,-51.21216,2018-07-03,Sunday,20,grocery_or_supermarket
User_195,-7.144276,-34.833872,2018-07-03,Sunday,6,car_repair
User_5763,-9.384117,-40.491809,2018-07-03,Sunday,10,school
User_3369,-22.86081,-43.261172,2018-07-03,Sunday,9,restaurant
User_905,-4.830094,-42.164524,2018-07-03,Friday,12,gym
User_2012,-23.787538,-53.082977,2018-07-03,Sunday,3,pharmacy
User_385,-23.453748,-47.468501,2018-07-03,Sunday,10,veterinary_care
User_455,-15.787663,-48.125583,2018-07-03,Saturday,23,restaurant
User_3883,-24.027796,-46.48122,2018-07-03,Sunday,12,restaurant
User_3504,-25.342452,-49.189252,2018-07-03,Sunday,11,school
User_5767,-2.911654,-41.780251,2018-07-03,Sunday,11,electronics_store
User_2956,-29.944439,-50.966445,2018-07-03,Sunday,7,restaurant
User_796,-3.019621,-59.990608,2018-07-03,Sunday,9,stadium
User_507,-7.161209,-34.889509,2018-07-03,Sunday,12,lodging
User_1159,-23.572239,-46.552872,2018-07-03,Sunday,12,grocery_or_supermarket
User_3181,-23.612386,-46.485153,2018-07-03,Sunday,9,cafe
User_3563,-3.78821,-38.502094,2018-07-03,Sunday,12,park
User_2758,-5.069495,-42.747769,2018-07-03,Sunday,11,painter
User_4019,-19.320541,-48.92263,2018-07-06,Sunday,9,storage
User_2616,-22.599742,-47.391348,2018-07-06,Sunday,12,grocery_or_supermarket
User_4803,-22.79013,-43.42549,2018-07-06,Sunday,12,restaurant
User_5874,-23.568008,-46.781811,2018-07-06,Sunday,12,restaurant
User_2099,-22.805851,-43.210885,2018-07-06,Sunday,7,storage
User_5419,-22.905,-43.112563,2018-07-06,Monday,3,restaurant
User_1621,-22.144848,-51.17581,2018-07-06,Sunday,13,school
User_1206,-23.173644,-46.865711,2018-07-06,Sunday,18,furniture_store
User_4561,-23.494024,-46.147302,2018-07-06,Monday,3,storage
User_5661,-8.081284,-34.969781,2018-07-06,Sunday,13,shopping_mall
User_2370,-15.826854,-48.109816,2018-07-06,Monday,6,restaurant
User_129,-22.974047,-43.334341,2018-07-06,Monday,0,storage
User_923,-22.975761,-43.389872,2018-07-06,Monday,6,park
User_3051,-23.557913,-46.534273,2018-07-06,Sunday,22,university
User_4845,-29.683951,-51.045507,2018-07-06,Sunday,22,moving_company
User_275,-22.22228,-49.959156,2018-07-06,Sunday,19,beauty_salon
User_4748,-22.843324,-43.282647,2018-07-06,Sunday,22,grocery_or_supermarket
User_4202,-23.541157,-46.575277,2018-07-06,Sunday,17,electrician
User_567,-7.2287,-39.30357,2018-07-06,Saturday,15,school
User_2286,-15.809858,-47.987301,2018-07-06,Monday,7,cultural_venue
User_5922,-12.952419,-38.501909,2018-07-06,Sunday,12,bar
User_4126,-15.844532,-47.983553,2018-07-06,Sunday,15,university
